batch_id,phase,dataset,topk,metric_name,query_count_run,phi_pb,phi_ref,qps,throughput_qps,avg_latency_ms,service_qps_equivalent,batch_time_per_query_ms,wall_qps,wall_sec,recall_mean,recall_p50,recall_p95,search_time_m,chunk_json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,16,20,206.48358455502787,206.48358455502787,114.91998,8.701707048678568,4.843,0.30117122370732596,166.01851725578308,0.42999999999999994,0.4,0.7549999999999997,"{""decode_time_average(ms)"": ""8.695"", ""filter_time_average(ms)"": ""105.817"", ""incremental_graph_n_compute_l_average"": ""24702.820"", ""n_seen_item_average"": ""217983.840"", ""n_vq_score_linear_scan_average"": ""524843.500"", ""refine_time_average(ms)"": ""0.407"", ""retrieval_time_average(ms)"": ""4.843"", ""retrieval_time_query_average(ms)"": ""114.920"", ""retrieval_time_query_p5(ms)"": ""74.800"", ""retrieval_time_query_p50(ms)"": ""114.594"", ""retrieval_time_query_p95(ms)"": ""158.074""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_009.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,16,50,169.664065151001,169.664065151001,129.32542,7.732431876115307,5.894,0.3115140601097842,160.5063989162445,0.5479999999999999,0.55,0.8549999999999998,"{""decode_time_average(ms)"": ""14.068"", ""filter_time_average(ms)"": ""114.265"", ""incremental_graph_n_compute_l_average"": ""24702.820"", ""n_seen_item_average"": ""217983.840"", ""n_vq_score_linear_scan_average"": ""524843.500"", ""refine_time_average(ms)"": ""0.992"", ""retrieval_time_average(ms)"": ""5.894"", ""retrieval_time_query_average(ms)"": ""129.325"", ""retrieval_time_query_p5(ms)"": ""84.969"", ""retrieval_time_query_p50(ms)"": ""129.012"", ""retrieval_time_query_p95(ms)"": ""179.906""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_009.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,16,100,187.82870022539444,187.82870022539444,127.19427999999999,7.861988762387743,5.324,0.3136720661954985,159.40214443206787,0.6300000000000001,0.6499999999999999,0.9,"{""decode_time_average(ms)"": ""20.246"", ""filter_time_average(ms)"": ""105.052"", ""incremental_graph_n_compute_l_average"": ""24702.820"", ""n_seen_item_average"": ""217983.840"", ""n_vq_score_linear_scan_average"": ""524843.500"", ""refine_time_average(ms)"": ""1.895"", ""retrieval_time_average(ms)"": ""5.324"", ""retrieval_time_query_average(ms)"": ""127.194"", ""retrieval_time_query_p5(ms)"": ""82.797"", ""retrieval_time_query_p50(ms)"": ""131.803"", ""retrieval_time_query_p95(ms)"": ""170.288""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_009.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,16,200,170.85255424568598,170.85255424568598,127.74666,7.827993311136275,5.853,0.2873737117137449,173.98947072029114,0.722,0.8,1.0,"{""decode_time_average(ms)"": ""7.123"", ""filter_time_average(ms)"": ""117.070"", ""incremental_graph_n_compute_l_average"": ""24702.820"", ""n_seen_item_average"": ""217983.840"", ""n_vq_score_linear_scan_average"": ""524843.500"", ""refine_time_average(ms)"": ""3.553"", ""retrieval_time_average(ms)"": ""5.853"", ""retrieval_time_query_average(ms)"": ""127.747"", ""retrieval_time_query_p5(ms)"": ""73.205"", ""retrieval_time_query_p50(ms)"": ""119.552"", ""retrieval_time_query_p95(ms)"": ""181.529""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_010.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,16,300,112.99435028248588,112.99435028248588,229.46199999999996,4.358020064324377,8.85,0.2862773201541117,174.65581965446472,0.7499999999999999,0.8,1.0,"{""decode_time_average(ms)"": ""82.632"", ""filter_time_average(ms)"": ""140.249"", ""incremental_graph_n_compute_l_average"": ""24702.820"", ""n_seen_item_average"": ""217983.840"", ""n_vq_score_linear_scan_average"": ""524843.500"", ""refine_time_average(ms)"": ""6.581"", ""retrieval_time_average(ms)"": ""8.850"", ""retrieval_time_query_average(ms)"": ""229.462"", ""retrieval_time_query_p5(ms)"": ""105.737"", ""retrieval_time_query_p50(ms)"": ""237.698"", ""retrieval_time_query_p95(ms)"": ""319.750""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_010.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,16,400,151.88335358444715,151.88335358444715,139.75467999999998,7.1553954400668385,6.584,0.311969623138496,160.27201461791992,0.772,0.8,1.0,"{""decode_time_average(ms)"": ""21.707"", ""filter_time_average(ms)"": ""110.636"", ""incremental_graph_n_compute_l_average"": ""24702.820"", ""n_seen_item_average"": ""217983.840"", ""n_vq_score_linear_scan_average"": ""524843.500"", ""refine_time_average(ms)"": ""7.411"", ""retrieval_time_average(ms)"": ""6.584"", ""retrieval_time_query_average(ms)"": ""139.755"", ""retrieval_time_query_p5(ms)"": ""87.766"", ""retrieval_time_query_p50(ms)"": ""133.875"", ""retrieval_time_query_p95(ms)"": ""212.000""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_010.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,16,600,142.47043738424276,142.47043738424276,143.07518,6.9893324614374075,7.019,0.3108187726688308,160.8654444217682,0.8,0.8,1.0,"{""decode_time_average(ms)"": ""28.267"", ""filter_time_average(ms)"": ""103.502"", ""incremental_graph_n_compute_l_average"": ""24702.820"", ""n_seen_item_average"": ""217983.840"", ""n_vq_score_linear_scan_average"": ""524843.500"", ""refine_time_average(ms)"": ""11.305"", ""retrieval_time_average(ms)"": ""7.019"", ""retrieval_time_query_average(ms)"": ""143.075"", ""retrieval_time_query_p5(ms)"": ""93.137"", ""retrieval_time_query_p50(ms)"": ""141.429"", ""retrieval_time_query_p95(ms)"": ""201.192""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_010.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,32,10,116.48223645894,116.48223645894,186.87648,5.351128189058356,8.585,0.2864864308023666,174.52833580970764,0.34800000000000003,0.3,0.6,"{""decode_time_average(ms)"": ""0.890"", ""filter_time_average(ms)"": ""185.756"", ""incremental_graph_n_compute_l_average"": ""33490.460"", ""n_seen_item_average"": ""383880.560"", ""n_vq_score_linear_scan_average"": ""1019530.000"", ""refine_time_average(ms)"": ""0.231"", ""retrieval_time_average(ms)"": ""8.585"", ""retrieval_time_query_average(ms)"": ""186.877"", ""retrieval_time_query_p5(ms)"": ""101.418"", ""retrieval_time_query_p50(ms)"": ""188.630"", ""retrieval_time_query_p95(ms)"": ""255.156""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_011.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,32,20,111.27183709803049,111.27183709803049,211.76378,4.722242868917433,8.987,0.2854163947332344,175.18264865875244,0.452,0.4,0.8,"{""decode_time_average(ms)"": ""8.706"", ""filter_time_average(ms)"": ""202.604"", ""incremental_graph_n_compute_l_average"": ""33490.460"", ""n_seen_item_average"": ""383880.560"", ""n_vq_score_linear_scan_average"": ""1019530.000"", ""refine_time_average(ms)"": ""0.453"", ""retrieval_time_average(ms)"": ""8.987"", ""retrieval_time_query_average(ms)"": ""211.764"", ""retrieval_time_query_p5(ms)"": ""129.131"", ""retrieval_time_query_p50(ms)"": ""211.278"", ""retrieval_time_query_p95(ms)"": ""271.479""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_011.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,32,50,97.07795359673818,97.07795359673818,210.52374000000003,4.7500581169610605,10.301,0.3066096618714096,163.07379126548767,0.576,0.6,0.9,"{""decode_time_average(ms)"": ""11.534"", ""filter_time_average(ms)"": ""197.919"", ""incremental_graph_n_compute_l_average"": ""33490.460"", ""n_seen_item_average"": ""383880.560"", ""n_vq_score_linear_scan_average"": ""1019530.000"", ""refine_time_average(ms)"": ""1.070"", ""retrieval_time_average(ms)"": ""10.301"", ""retrieval_time_query_average(ms)"": ""210.524"", ""retrieval_time_query_p5(ms)"": ""141.313"", ""retrieval_time_query_p50(ms)"": ""215.916"", ""retrieval_time_query_p95(ms)"": ""286.987""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_011.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,32,100,98.23182711198429,98.23182711198429,207.06646,4.829367344185051,10.18,0.31023395477403765,161.1686897277832,0.6539999999999999,0.7,1.0,"{""decode_time_average(ms)"": ""9.430"", ""filter_time_average(ms)"": ""195.605"", ""incremental_graph_n_compute_l_average"": ""33490.460"", ""n_seen_item_average"": ""383880.560"", ""n_vq_score_linear_scan_average"": ""1019530.000"", ""refine_time_average(ms)"": ""2.032"", ""retrieval_time_average(ms)"": ""10.180"", ""retrieval_time_query_average(ms)"": ""207.066"", ""retrieval_time_query_p5(ms)"": ""137.138"", ""retrieval_time_query_p50(ms)"": ""205.561"", ""retrieval_time_query_p95(ms)"": ""300.499""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_011.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,32,200,105.26315789473684,105.26315789473684,200.04898,4.998775799806627,9.5,0.2914078854258016,171.58080649375916,0.7439999999999999,0.8,1.0,"{""decode_time_average(ms)"": ""6.772"", ""filter_time_average(ms)"": ""189.470"", ""incremental_graph_n_compute_l_average"": ""33490.460"", ""n_seen_item_average"": ""383880.560"", ""n_vq_score_linear_scan_average"": ""1019530.000"", ""refine_time_average(ms)"": ""3.807"", ""retrieval_time_average(ms)"": ""9.500"", ""retrieval_time_query_average(ms)"": ""200.049"", ""retrieval_time_query_p5(ms)"": ""118.955"", ""retrieval_time_query_p50(ms)"": ""192.392"", ""retrieval_time_query_p95(ms)"": ""285.714""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_012.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,32,300,92.4129008409574,92.4129008409574,233.45219999999998,4.283532132059583,10.821,0.28968011269582306,172.60418581962585,0.7839999999999999,0.9,1.0,"{""decode_time_average(ms)"": ""27.783"", ""filter_time_average(ms)"": ""199.675"", ""incremental_graph_n_compute_l_average"": ""33490.460"", ""n_seen_item_average"": ""383880.560"", ""n_vq_score_linear_scan_average"": ""1019530.000"", ""refine_time_average(ms)"": ""5.994"", ""retrieval_time_average(ms)"": ""10.821"", ""retrieval_time_query_average(ms)"": ""233.452"", ""retrieval_time_query_p5(ms)"": ""168.973"", ""retrieval_time_query_p50(ms)"": ""217.019"", ""retrieval_time_query_p95(ms)"": ""310.814""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_012.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,32,400,108.50694444444446,108.50694444444446,208.46900000000002,4.79687627417026,9.216,0.30715099231945303,162.786386013031,0.7979999999999999,0.9,1.0,"{""decode_time_average(ms)"": ""22.880"", ""filter_time_average(ms)"": ""177.669"", ""incremental_graph_n_compute_l_average"": ""33490.460"", ""n_seen_item_average"": ""383880.560"", ""n_vq_score_linear_scan_average"": ""1019530.000"", ""refine_time_average(ms)"": ""7.920"", ""retrieval_time_average(ms)"": ""9.216"", ""retrieval_time_query_average(ms)"": ""208.469"", ""retrieval_time_query_p5(ms)"": ""125.647"", ""retrieval_time_query_p50(ms)"": ""216.348"", ""retrieval_time_query_p95(ms)"": ""273.280""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_012.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,32,600,101.41987829614605,101.41987829614605,213.84884,4.676200254347885,9.86,0.3068206342635047,162.96166038513184,0.8420000000000001,0.9,1.0,"{""decode_time_average(ms)"": ""24.148"", ""filter_time_average(ms)"": ""177.906"", ""incremental_graph_n_compute_l_average"": ""33490.460"", ""n_seen_item_average"": ""383880.560"", ""n_vq_score_linear_scan_average"": ""1019530.000"", ""refine_time_average(ms)"": ""11.795"", ""retrieval_time_average(ms)"": ""9.860"", ""retrieval_time_query_average(ms)"": ""213.849"", ""retrieval_time_query_p5(ms)"": ""138.432"", ""retrieval_time_query_p50(ms)"": ""213.846"", ""retrieval_time_query_p95(ms)"": ""285.938""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_012.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,64,10,59.78715771852207,59.78715771852207,357.6840399999999,2.7957635459496606,16.726,0.28734584002528635,174.00634717941284,0.34,0.3,0.7,"{""decode_time_average(ms)"": ""0.814"", ""filter_time_average(ms)"": ""356.640"", ""incremental_graph_n_compute_l_average"": ""50347.640"", ""n_seen_item_average"": ""667497.860"", ""n_vq_score_linear_scan_average"": ""1992297.800"", ""refine_time_average(ms)"": ""0.230"", ""retrieval_time_average(ms)"": ""16.726"", ""retrieval_time_query_average(ms)"": ""357.684"", ""retrieval_time_query_p5(ms)"": ""215.651"", ""retrieval_time_query_p50(ms)"": ""359.268"", ""retrieval_time_query_p95(ms)"": ""513.497""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_013.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,64,20,60.222824450466724,60.222824450466724,354.75476,2.8188487167867744,16.605,0.28641217744942854,174.57358288764954,0.43999999999999995,0.4,0.7549999999999997,"{""decode_time_average(ms)"": ""8.110"", ""filter_time_average(ms)"": ""346.189"", ""incremental_graph_n_compute_l_average"": ""50347.640"", ""n_seen_item_average"": ""667497.860"", ""n_vq_score_linear_scan_average"": ""1992297.800"", ""refine_time_average(ms)"": ""0.455"", ""retrieval_time_average(ms)"": ""16.605"", ""retrieval_time_query_average(ms)"": ""354.755"", ""retrieval_time_query_p5(ms)"": ""240.151"", ""retrieval_time_query_p50(ms)"": ""359.708"", ""retrieval_time_query_p95(ms)"": ""483.138""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_013.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,64,50,61.70934896636841,61.70934896636841,346.8770999999999,2.8828654298597405,16.205,0.3049136871980797,163.9808316230774,0.586,0.6,0.9,"{""decode_time_average(ms)"": ""10.988"", ""filter_time_average(ms)"": ""334.850"", ""incremental_graph_n_compute_l_average"": ""50347.640"", ""n_seen_item_average"": ""667497.860"", ""n_vq_score_linear_scan_average"": ""1992297.800"", ""refine_time_average(ms)"": ""1.038"", ""retrieval_time_average(ms)"": ""16.205"", ""retrieval_time_query_average(ms)"": ""346.877"", ""retrieval_time_query_p5(ms)"": ""217.282"", ""retrieval_time_query_p50(ms)"": ""344.517"", ""retrieval_time_query_p95(ms)"": ""475.230""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_013.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,64,100,55.77244841048522,55.77244841048522,370.05892,2.7022723840841345,17.93,0.3098829381838202,161.35125184059143,0.6839999999999999,0.7,1.0,"{""decode_time_average(ms)"": ""16.167"", ""filter_time_average(ms)"": ""351.841"", ""incremental_graph_n_compute_l_average"": ""50347.640"", ""n_seen_item_average"": ""667497.860"", ""n_vq_score_linear_scan_average"": ""1992297.800"", ""refine_time_average(ms)"": ""2.051"", ""retrieval_time_average(ms)"": ""17.930"", ""retrieval_time_query_average(ms)"": ""370.059"", ""retrieval_time_query_p5(ms)"": ""251.190"", ""retrieval_time_query_p50(ms)"": ""376.263"", ""retrieval_time_query_p95(ms)"": ""523.303""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_013.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,64,200,79.90411506192568,79.90411506192568,303.65144000000004,3.293249654933301,12.515,0.313195833422174,159.64452481269836,0.772,0.8,1.0,"{""decode_time_average(ms)"": ""18.426"", ""filter_time_average(ms)"": ""281.114"", ""incremental_graph_n_compute_l_average"": ""50347.640"", ""n_seen_item_average"": ""667497.860"", ""n_vq_score_linear_scan_average"": ""1992297.800"", ""refine_time_average(ms)"": ""4.111"", ""retrieval_time_average(ms)"": ""12.515"", ""retrieval_time_query_average(ms)"": ""303.651"", ""retrieval_time_query_p5(ms)"": ""204.226"", ""retrieval_time_query_p50(ms)"": ""326.767"", ""retrieval_time_query_p95(ms)"": ""397.693""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_014.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,64,300,85.39709649871904,85.39709649871904,263.8641,3.789829688843613,11.71,0.3132237677842645,159.63028717041016,0.79,0.8,1.0,"{""decode_time_average(ms)"": ""10.401"", ""filter_time_average(ms)"": ""247.936"", ""incremental_graph_n_compute_l_average"": ""50347.640"", ""n_seen_item_average"": ""667497.860"", ""n_vq_score_linear_scan_average"": ""1992297.800"", ""refine_time_average(ms)"": ""5.527"", ""retrieval_time_average(ms)"": ""11.710"", ""retrieval_time_query_average(ms)"": ""263.864"", ""retrieval_time_query_p5(ms)"": ""190.190"", ""retrieval_time_query_p50(ms)"": ""257.191"", ""retrieval_time_query_p95(ms)"": ""349.709""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_014.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,64,400,92.70418095856122,92.70418095856122,253.94862,3.9378044267379755,10.787,0.3140577048506011,159.20641088485718,0.7999999999999998,0.8,1.0,"{""decode_time_average(ms)"": ""15.114"", ""filter_time_average(ms)"": ""231.323"", ""incremental_graph_n_compute_l_average"": ""50347.640"", ""n_seen_item_average"": ""667497.860"", ""n_vq_score_linear_scan_average"": ""1992297.800"", ""refine_time_average(ms)"": ""7.511"", ""retrieval_time_average(ms)"": ""10.787"", ""retrieval_time_query_average(ms)"": ""253.949"", ""retrieval_time_query_p5(ms)"": ""177.512"", ""retrieval_time_query_p50(ms)"": ""251.587"", ""retrieval_time_query_p95(ms)"": ""331.512""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_014.json
igp_val_20260428T041716Z_nbit4_t32,val,hotpot,10,recall@10,50,64,600,86.37070305752289,86.37070305752289,270.53904,3.696324197794152,11.578,0.31377032282936906,159.35222792625427,0.846,0.9,1.0,"{""decode_time_average(ms)"": ""19.780"", ""filter_time_average(ms)"": ""239.570"", ""incremental_graph_n_compute_l_average"": ""50347.640"", ""n_seen_item_average"": ""667497.860"", ""n_vq_score_linear_scan_average"": ""1992297.800"", ""refine_time_average(ms)"": ""11.189"", ""retrieval_time_average(ms)"": ""11.578"", ""retrieval_time_query_average(ms)"": ""270.539"", ""retrieval_time_query_p5(ms)"": ""190.190"", ""retrieval_time_query_p50(ms)"": ""266.806"", ""retrieval_time_query_p95(ms)"": ""346.081""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/hotpot/igp_hotpot_top10_val_chunk_014.json
igp_val_20260428T041716Z_nbit4_t32,val,lotte,100,recall@100,50,1,100,253.67833587011668,253.67833587011668,79.11308,12.640134855070743,3.942,0.315529596170949,158.46374034881592,0.22659999999999997,0.18,0.5055,"{""decode_time_average(ms)"": ""44.831"", ""filter_time_average(ms)"": ""30.692"", ""incremental_graph_n_compute_l_average"": ""13660.740"", ""n_seen_item_average"": ""10018.040"", ""n_vq_score_linear_scan_average"": ""27709.640"", ""refine_time_average(ms)"": ""3.589"", ""retrieval_time_average(ms)"": ""3.942"", ""retrieval_time_query_average(ms)"": ""79.113"", ""retrieval_time_query_p5(ms)"": ""21.346"", ""retrieval_time_query_p50(ms)"": ""59.894"", ""retrieval_time_query_p95(ms)"": ""153.160""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/lotte/igp_lotte_top100_val_chunk_001.json
igp_val_20260428T041716Z_nbit4_t32,val,lotte,100,recall@100,50,1,200,670.690811535882,670.690811535882,36.223659999999995,27.60626618072277,1.491,0.3171924245134741,157.63302063941956,0.3008,0.265,0.6619999999999999,"{""decode_time_average(ms)"": ""14.547"", ""filter_time_average(ms)"": ""13.715"", ""incremental_graph_n_compute_l_average"": ""13660.740"", ""n_seen_item_average"": ""10018.040"", ""n_vq_score_linear_scan_average"": ""27709.640"", ""refine_time_average(ms)"": ""7.961"", ""retrieval_time_average(ms)"": ""1.491"", ""retrieval_time_query_average(ms)"": ""36.224"", ""retrieval_time_query_p5(ms)"": ""18.804"", ""retrieval_time_query_p50(ms)"": ""42.203"", ""retrieval_time_query_p95(ms)"": ""50.151""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/lotte/igp_lotte_top100_val_chunk_001.json
igp_val_20260428T041716Z_nbit4_t32,val,lotte,100,recall@100,50,1,500,300.4807692307692,300.4807692307692,86.90676000000002,11.506584758193721,3.328,0.31595647307988406,158.24964594841003,0.40540000000000004,0.375,0.7774999999999999,"{""decode_time_average(ms)"": ""51.123"", ""filter_time_average(ms)"": ""15.705"", ""incremental_graph_n_compute_l_average"": ""13660.740"", ""n_seen_item_average"": ""10018.040"", ""n_vq_score_linear_scan_average"": ""27709.640"", ""refine_time_average(ms)"": ""20.078"", ""retrieval_time_average(ms)"": ""3.328"", ""retrieval_time_query_average(ms)"": ""86.907"", ""retrieval_time_query_p5(ms)"": ""42.846"", ""retrieval_time_query_p50(ms)"": ""95.497"", ""retrieval_time_query_p95(ms)"": ""127.592""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/lotte/igp_lotte_top100_val_chunk_001.json
igp_val_20260428T041716Z_nbit4_t32,val,lotte,100,recall@100,50,1,1000,134.51708366962603,134.51708366962603,180.75725999999997,5.532281248343774,7.434,0.31453297902399013,158.96584248542786,0.5064000000000001,0.45,0.91,"{""decode_time_average(ms)"": ""119.684"", ""filter_time_average(ms)"": ""15.403"", ""incremental_graph_n_compute_l_average"": ""13660.740"", ""n_seen_item_average"": ""10018.040"", ""n_vq_score_linear_scan_average"": ""27709.640"", ""refine_time_average(ms)"": ""45.669"", ""retrieval_time_average(ms)"": ""7.434"", ""retrieval_time_query_average(ms)"": ""180.757"", ""retrieval_time_query_p5(ms)"": ""82.166"", ""retrieval_time_query_p50(ms)"": ""157.236"", ""retrieval_time_query_p95(ms)"": ""289.054""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/lotte/igp_lotte_top100_val_chunk_001.json
igp_val_20260428T041716Z_nbit4_t32,val,lotte,100,recall@100,50,1,2000,77.9666302822392,77.9666302822392,314.6134,3.1785041578012887,12.826,0.31186887007572067,160.32379245758057,0.6090000000000001,0.615,0.9454999999999999,"{""decode_time_average(ms)"": ""201.648"", ""filter_time_average(ms)"": ""21.899"", ""incremental_graph_n_compute_l_average"": ""13660.740"", ""n_seen_item_average"": ""10018.040"", ""n_vq_score_linear_scan_average"": ""27709.640"", ""refine_time_average(ms)"": ""91.063"", ""retrieval_time_average(ms)"": ""12.826"", ""retrieval_time_query_average(ms)"": ""314.613"", ""retrieval_time_query_p5(ms)"": ""156.055"", ""retrieval_time_query_p50(ms)"": ""252.179"", ""retrieval_time_query_p95(ms)"": ""493.873""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/lotte/igp_lotte_top100_val_chunk_002.json
igp_val_20260428T041716Z_nbit4_t32,val,lotte,100,recall@100,50,1,3000,74.72166180975866,74.72166180975866,340.32536,2.938364628483755,13.383,0.3091583840116583,161.72940015792847,0.665,0.72,0.9454999999999999,"{""decode_time_average(ms)"": ""179.680"", ""filter_time_average(ms)"": ""25.791"", ""incremental_graph_n_compute_l_average"": ""13660.740"", ""n_seen_item_average"": ""10018.040"", ""n_vq_score_linear_scan_average"": ""27709.640"", ""refine_time_average(ms)"": ""134.850"", ""retrieval_time_average(ms)"": ""13.383"", ""retrieval_time_query_average(ms)"": ""340.325"", ""retrieval_time_query_p5(ms)"": ""210.304"", ""retrieval_time_query_p50(ms)"": ""373.727"", ""retrieval_time_query_p95(ms)"": ""456.810""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/lotte/igp_lotte_top100_val_chunk_002.json
igp_val_20260428T041716Z_nbit4_t32,val,lotte,100,recall@100,50,1,4000,54.28881650380021,54.28881650380021,459.45616,2.176486217966911,18.42,0.3061884821292985,163.29810857772827,0.7071999999999999,0.75,0.9454999999999999,"{""decode_time_average(ms)"": ""268.605"", ""filter_time_average(ms)"": ""15.775"", ""incremental_graph_n_compute_l_average"": ""13660.740"", ""n_seen_item_average"": ""10018.040"", ""n_vq_score_linear_scan_average"": ""27709.640"", ""refine_time_average(ms)"": ""175.073"", ""retrieval_time_average(ms)"": ""18.420"", ""retrieval_time_query_average(ms)"": ""459.456"", ""retrieval_time_query_p5(ms)"": ""295.039"", ""retrieval_time_query_p50(ms)"": ""465.758"", ""retrieval_time_query_p95(ms)"": ""641.438""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/lotte/igp_lotte_top100_val_chunk_002.json
igp_val_20260428T041716Z_nbit4_t32,val,lotte,100,recall@100,50,1,6000,43.21334428071389,43.21334428071389,533.10122,1.8758163787357305,23.141,0.29906896340326183,167.1855194568634,0.7318000000000001,0.775,0.95,"{""decode_time_average(ms)"": ""306.860"", ""filter_time_average(ms)"": ""16.151"", ""incremental_graph_n_compute_l_average"": ""13660.740"", ""n_seen_item_average"": ""10018.040"", ""n_vq_score_linear_scan_average"": ""27709.640"", ""refine_time_average(ms)"": ""210.087"", ""retrieval_time_average(ms)"": ""23.141"", ""retrieval_time_query_average(ms)"": ""533.101"", ""retrieval_time_query_p5(ms)"": ""380.375"", ""retrieval_time_query_p50(ms)"": ""535.632"", ""retrieval_time_query_p95(ms)"": ""715.856""}",profiling/igp_paper_cpu/chunks/igp_val_20260428T041716Z_nbit4_t32/val/lotte/igp_lotte_top100_val_chunk_002.json
