batch_id,phase,dataset,topk,metric_name,query_count_run,phi_pb,phi_ref,qps,throughput_qps,avg_latency_ms,service_qps_equivalent,batch_time_per_query_ms,wall_qps,wall_sec,recall_mean,recall_p50,recall_p95,search_time_m,chunk_json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,2,500,444.24700133274104,444.24700133274104,66.17643999999999,15.1111180958057,2.251,0.3123173301290736,160.09358167648315,0.408,0.355,0.8284999999999998,"{""decode_time_average(ms)"": ""27.373"", ""filter_time_average(ms)"": ""26.354"", ""incremental_graph_n_compute_l_average"": ""16322.400"", ""n_seen_item_average"": ""38167.280"", ""n_vq_score_linear_scan_average"": ""70922.720"", ""refine_time_average(ms)"": ""12.449"", ""retrieval_time_average(ms)"": ""2.251"", ""retrieval_time_query_average(ms)"": ""66.176"", ""retrieval_time_query_p5(ms)"": ""29.183"", ""retrieval_time_query_p50(ms)"": ""74.756"", ""retrieval_time_query_p95(ms)"": ""89.073""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_003.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,2,1000,294.11764705882354,294.11764705882354,102.79646000000001,9.727961449256131,3.4,0.31153724032237445,160.49445629119873,0.48340000000000005,0.43,0.8955,"{""decode_time_average(ms)"": ""51.175"", ""filter_time_average(ms)"": ""28.259"", ""incremental_graph_n_compute_l_average"": ""16322.400"", ""n_seen_item_average"": ""38167.280"", ""n_vq_score_linear_scan_average"": ""70922.720"", ""refine_time_average(ms)"": ""23.361"", ""retrieval_time_average(ms)"": ""3.400"", ""retrieval_time_query_average(ms)"": ""102.796"", ""retrieval_time_query_p5(ms)"": ""51.730"", ""retrieval_time_query_p50(ms)"": ""107.028"", ""retrieval_time_query_p95(ms)"": ""144.691""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_003.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,2,2000,177.74617845716315,177.74617845716315,165.6684,6.036154148890193,5.626,0.3063989409142199,163.1859426498413,0.562,0.59,0.9009999999999999,"{""decode_time_average(ms)"": ""86.217"", ""filter_time_average(ms)"": ""43.988"", ""incremental_graph_n_compute_l_average"": ""16322.400"", ""n_seen_item_average"": ""38167.280"", ""n_vq_score_linear_scan_average"": ""70922.720"", ""refine_time_average(ms)"": ""35.461"", ""retrieval_time_average(ms)"": ""5.626"", ""retrieval_time_query_average(ms)"": ""165.668"", ""retrieval_time_query_p5(ms)"": ""85.794"", ""retrieval_time_query_p50(ms)"": ""174.771"", ""retrieval_time_query_p95(ms)"": ""231.049""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_004.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,2,3000,161.81229773462783,161.81229773462783,159.22054,6.280596711956887,6.18,0.3018543566978535,165.6427972316742,0.6052000000000001,0.63,0.9055,"{""decode_time_average(ms)"": ""81.214"", ""filter_time_average(ms)"": ""33.497"", ""incremental_graph_n_compute_l_average"": ""16322.400"", ""n_seen_item_average"": ""38167.280"", ""n_vq_score_linear_scan_average"": ""70922.720"", ""refine_time_average(ms)"": ""44.507"", ""retrieval_time_average(ms)"": ""6.180"", ""retrieval_time_query_average(ms)"": ""159.221"", ""retrieval_time_query_p5(ms)"": ""105.344"", ""retrieval_time_query_p50(ms)"": ""171.029"", ""retrieval_time_query_p95(ms)"": ""201.486""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_004.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,2,4000,139.31457230426304,139.31457230426304,187.42188000000002,5.335556339526633,7.178,0.29756357309883025,168.03132009506226,0.6374,0.64,0.9055,"{""decode_time_average(ms)"": ""104.599"", ""filter_time_average(ms)"": ""25.955"", ""incremental_graph_n_compute_l_average"": ""16322.400"", ""n_seen_item_average"": ""38167.280"", ""n_vq_score_linear_scan_average"": ""70922.720"", ""refine_time_average(ms)"": ""56.866"", ""retrieval_time_average(ms)"": ""7.178"", ""retrieval_time_query_average(ms)"": ""187.422"", ""retrieval_time_query_p5(ms)"": ""132.349"", ""retrieval_time_query_p50(ms)"": ""191.959"", ""retrieval_time_query_p95(ms)"": ""226.616""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_004.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,2,6000,91.6254352208173,91.6254352208173,262.79242,3.8052847947440798,10.914,0.2884668356570991,173.33015036582947,0.7008,0.73,0.91,"{""decode_time_average(ms)"": ""142.378"", ""filter_time_average(ms)"": ""26.176"", ""incremental_graph_n_compute_l_average"": ""16322.400"", ""n_seen_item_average"": ""38167.280"", ""n_vq_score_linear_scan_average"": ""70922.720"", ""refine_time_average(ms)"": ""94.237"", ""retrieval_time_average(ms)"": ""10.914"", ""retrieval_time_query_average(ms)"": ""262.792"", ""retrieval_time_query_p5(ms)"": ""183.222"", ""retrieval_time_query_p50(ms)"": ""269.099"", ""retrieval_time_query_p95(ms)"": ""329.755""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_004.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,4,100,391.38943248532286,391.38943248532286,68.28876,14.64369831872771,2.555,0.31034472001722435,161.11116695404053,0.24340000000000003,0.195,0.46749999999999986,"{""decode_time_average(ms)"": ""23.933"", ""filter_time_average(ms)"": ""42.182"", ""incremental_graph_n_compute_l_average"": ""17673.680"", ""n_seen_item_average"": ""68797.680"", ""n_vq_score_linear_scan_average"": ""138236.900"", ""refine_time_average(ms)"": ""2.156"", ""retrieval_time_average(ms)"": ""2.555"", ""retrieval_time_query_average(ms)"": ""68.289"", ""retrieval_time_query_p5(ms)"": ""23.742"", ""retrieval_time_query_p50(ms)"": ""55.455"", ""retrieval_time_query_p95(ms)"": ""123.150""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_005.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,4,200,551.5719801434087,551.5719801434087,44.10679999999999,22.672241014990888,1.813,0.31008083690219823,161.24827480316162,0.33039999999999997,0.28500000000000003,0.6465,"{""decode_time_average(ms)"": ""6.637"", ""filter_time_average(ms)"": ""33.257"", ""incremental_graph_n_compute_l_average"": ""17673.680"", ""n_seen_item_average"": ""68797.680"", ""n_vq_score_linear_scan_average"": ""138236.900"", ""refine_time_average(ms)"": ""4.212"", ""retrieval_time_average(ms)"": ""1.813"", ""retrieval_time_query_average(ms)"": ""44.107"", ""retrieval_time_query_p5(ms)"": ""24.914"", ""retrieval_time_query_p50(ms)"": ""50.078"", ""retrieval_time_query_p95(ms)"": ""56.713""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_005.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,4,500,389.1050583657588,389.1050583657588,69.03106,14.486232719010834,2.57,0.30932760298158984,161.64092540740967,0.45399999999999996,0.41,0.821,"{""decode_time_average(ms)"": ""25.088"", ""filter_time_average(ms)"": ""31.939"", ""incremental_graph_n_compute_l_average"": ""17673.680"", ""n_seen_item_average"": ""68797.680"", ""n_vq_score_linear_scan_average"": ""138236.900"", ""refine_time_average(ms)"": ""12.003"", ""retrieval_time_average(ms)"": ""2.570"", ""retrieval_time_query_average(ms)"": ""69.031"", ""retrieval_time_query_p5(ms)"": ""36.084"", ""retrieval_time_query_p50(ms)"": ""78.636"", ""retrieval_time_query_p95(ms)"": ""86.168""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_005.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,4,1000,254.97195308516064,254.97195308516064,110.38837999999998,9.058924499118477,3.922,0.3069421059836103,162.89716863632202,0.5524,0.525,0.8955,"{""decode_time_average(ms)"": ""51.413"", ""filter_time_average(ms)"": ""33.423"", ""incremental_graph_n_compute_l_average"": ""17673.680"", ""n_seen_item_average"": ""68797.680"", ""n_vq_score_linear_scan_average"": ""138236.900"", ""refine_time_average(ms)"": ""25.550"", ""retrieval_time_average(ms)"": ""3.922"", ""retrieval_time_query_average(ms)"": ""110.388"", ""retrieval_time_query_p5(ms)"": ""57.412"", ""retrieval_time_query_p50(ms)"": ""125.391"", ""retrieval_time_query_p95(ms)"": ""139.603""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_005.json
